agent_id,call_length,datestamp,lead_id,status
5,13,2023-03-29 22:14:36,AA_575943351,CB
1,4,2023-03-29 01:14:36,AA_104733352,VM
2,78,2023-03-29 23:14:36,AA_104733352,NI
3,204,2023-03-29 23:14:36,AA_104733352,NI
4,219,2023-03-30 01:14:36,AA_104733352,NI
1,229,2023-03-29 00:14:36,AA_686713353,NI
1,4,2023-03-30 00:14:36,AA_686713353,VM
1,242,2023-03-29 22:14:36,AA_449353354,NI
4,8,2023-03-29 22:14:36,AA_449353354,VM
5,177,2023-03-29 23:14:36,AA_129213355,NI
2,222,2023-03-29 01:14:36,AA_129213355,NI
1,8,2023-03-29 22:14:36,AA_675563356,VM
1,2,2023-03-29 00:14:36,AA_675563356,VM
3,2849,2023-03-29 22:14:36,AA_732693357,S
5,53,2023-03-28 22:14:36,AA_732693357,CB
5,31,2023-03-30 00:14:36,AA_732693357,CB
5,934,2023-03-28 22:14:36,AA_732693357,S
4,2,2023-03-28 23:14:36,AA_778383358,VM
3,8,2023-03-29 23:14:36,AA_778383358,VM
3,4,2023-03-30 00:14:36,AA_643233359,VM
3,93,2023-03-30 00:14:36,AA_643233359,CB
5,2,2023-03-29 22:14:36,AA_643233359,VM
5,5,2023-03-30 00:14:36,AA_494893360,VM
4,215,2023-03-30 01:14:36,AA_494893360,NI
1,43,2023-03-30 01:14:36,AA_494893360,CB
2,43,2023-03-29 22:14:36,AA_406883361,CB
1,1,2023-03-30 01:14:36,AA_406883361,VM
2,7,2023-03-29 23:14:36,AA_806693362,VM
2,5,2023-03-29 23:14:36,AA_806693362,VM
3,1910,2023-03-28 23:14:36,AA_480833363,S
4,34,2023-03-30 01:14:36,AA_480833363,CB
2,6,2023-03-28 22:14:36,AA_480833363,VM
3,150,2023-03-29 00:14:36,AA_948523364,NI
5,74,2023-03-28 23:14:36,AA_948523364,NI
4,103,2023-03-28 22:14:36,AA_367543365,NI
1,9,2023-03-30 00:14:36,AA_367543365,VM
1,4,2023-03-30 01:14:36,AA_367543365,VM
1,5,2023-03-29 00:14:36,AA_489293366,VM
5,28,2023-03-28 22:14:36,AA_489293366,CB
1,26,2023-03-29 22:14:36,AA_489293366,NI
2,30,2023-03-29 00:14:36,AA_489293366,CB
2,192,2023-03-29 00:14:36,AA_489293366,NI
1,29,2023-03-30 01:14:36,AA_512343367,CB
5,3,2023-03-30 01:14:36,AA_512343367,VM
4,1,2023-03-28 22:14:36,AA_512343367,VM
4,2994,2023-03-28 23:14:36,AA_512343367,S
3,55,2023-03-29 01:14:36,AA_293763368,NI
4,7,2023-03-30 01:14:36,AA_293763368,VM
3,18,2023-03-30 01:14:36,AA_293763368,NI
5,46,2023-03-30 01:14:36,AA_293763368,NI
4,3,2023-03-29 23:14:36,AA_293763368,VM
2,26,2023-03-29 22:14:36,AA_146923369,CB
3,100,2023-03-29 23:14:36,AA_146923369,CB
1,1538,2023-03-29 23:14:36,AA_146923369,S
3,3,2023-03-30 00:14:36,AA_146923369,VM
1,8,2023-03-29 22:14:36,AA_107353370,VM
5,4,2023-03-29 23:14:36,AA_107353370,VM
5,174,2023-03-30 01:14:36,AA_162143371,NI
5,97,2023-03-29 22:14:36,AA_162143371,CB
2,3,2023-03-29 22:14:36,AA_488643372,VM
4,6,2023-03-30 00:14:36,AA_488643372,VM
5,5,2023-03-29 01:14:36,AA_488643372,VM
2,124,2023-03-29 00:14:36,AA_110963373,NI
4,3,2023-03-29 01:14:36,AA_110963373,CB
2,3,2023-03-30 00:14:36,AA_603383374,VM
5,5,2023-03-30 00:14:36,AA_603383374,VM
3,154,2023-03-28 23:14:36,AA_603383374,NI
3,613,2023-03-28 23:14:36,AA_655723375,S
5,2,2023-03-29 00:14:36,AA_655723375,VM
2,1,2023-03-28 23:14:36,AA_655723375,VM
2,33,2023-03-28 22:14:36,AA_655723375,NI
2,4,2023-03-29 01:14:36,AA_717043376,VM
4,10,2023-03-29 22:14:36,AA_717043376,VM
4,9,2023-03-29 22:14:36,AA_717043376,VM
2,10,2023-03-29 22:14:36,AA_717043376,VM
4,89,2023-03-29 00:14:36,AA_665893377,CB
3,2,2023-03-29 22:14:36,AA_665893377,VM
2,2840,2023-03-30 00:14:36,AA_769103378,S
4,8,2023-03-28 23:14:36,AA_769103378,VM
4,163,2023-03-29 00:14:36,AA_137533379,NI
2,9,2023-03-28 22:14:36,AA_137533379,VM
2,94,2023-03-29 00:14:36,AA_137533379,CB
1,4,2023-03-30 01:14:36,AA_137533379,VM
4,5,2023-03-30 00:14:36,AA_995173380,VM
1,8,2023-03-28 22:14:36,AA_995173380,VM
4,10,2023-03-28 22:14:36,AA_995173380,VM
2,1143,2023-03-28 23:14:36,AA_235803381,S
2,5,2023-03-29 23:14:36,AA_235803381,VM
4,287,2023-03-30 01:14:36,AA_235803381,NI
5,70,2023-03-28 23:14:36,AA_867783382,NI
5,1,2023-03-28 22:14:36,AA_867783382,VM
4,9,2023-03-29 23:14:36,AA_342863383,VM
2,272,2023-03-28 23:14:36,AA_342863383,NI
5,7,2023-03-29 00:14:36,AA_818143384,VM
2,88,2023-03-28 23:14:36,AA_818143384,NI
3,8,2023-03-29 22:14:36,AA_176753385,VM
3,20,2023-03-29 22:14:36,AA_176753385,CB
2,2753,2023-03-28 22:14:36,AA_842433386,S
1,160,2023-03-30 01:14:36,AA_842433386,NI
5,4,2023-03-29 01:14:36,AA_291143387,VM
3,69,2023-03-29 00:14:36,AA_291143387,CB
5,2,2023-03-29 01:14:36,AA_738223388,VM
5,1,2023-03-29 01:14:36,AA_738223388,VM
1,277,2023-03-29 01:14:36,AA_738223388,NI
5,159,2023-03-28 23:14:36,AA_738223388,NI
5,3,2023-03-28 23:14:36,AA_917733389,NI
2,103,2023-03-29 22:14:36,AA_917733389,NI
1,5,2023-03-28 23:14:36,AA_438793390,VM
1,4,2023-03-28 23:14:36,AA_438793390,VM
4,3,2023-03-28 23:14:36,AA_108963391,VM
2,1,2023-03-29 22:14:36,AA_108963391,VM
1,248,2023-03-30 00:14:36,AA_178473392,NI
5,141,2023-03-29 01:14:36,AA_178473392,NI
2,192,2023-03-28 22:14:36,AA_178473392,NI
2,749,2023-03-30 00:14:36,AA_193733393,S
5,6,2023-03-29 00:14:36,AA_193733393,VM
1,32,2023-03-29 01:14:36,AA_287553394,NI
5,6,2023-03-29 01:14:36,AA_287553394,VM
5,140,2023-03-29 01:14:36,AA_287553394,NI
2,1167,2023-03-30 00:14:36,AA_310143395,S
4,268,2023-03-29 22:14:36,AA_310143395,NI
4,2,2023-03-30 01:14:36,AA_427273396,VM
5,75,2023-03-29 23:14:36,AA_427273396,NI
3,1296,2023-03-30 00:14:36,AA_832893397,S
3,2,2023-03-29 00:14:36,AA_832893397,VM
3,34,2023-03-28 23:14:36,AA_832893397,CB
2,219,2023-03-29 22:14:36,AA_583743398,NI
2,2,2023-03-29 23:14:36,AA_583743398,VM
3,3,2023-03-28 23:14:36,AA_851523399,VM
2,564,2023-03-28 23:14:36,AA_851523399,S
4,3,2023-03-30 00:14:36,AA_165033400,VM
1,1366,2023-03-28 22:14:36,AA_165033400,S
3,3,2023-03-30 01:14:36,AA_379833401,VM
4,181,2023-03-30 01:14:36,AA_379833401,NI
2,5,2023-03-30 00:14:36,AA_379833401,VM
3,839,2023-03-30 00:14:36,AA_269983402,S
5,69,2023-03-30 00:14:36,AA_269983402,CB
5,3,2023-03-28 23:14:36,AA_269983402,VM
2,40,2023-03-29 00:14:36,AA_877513403,CB
2,6,2023-03-30 00:14:36,AA_877513403,VM
4,157,2023-03-28 22:14:36,AA_877513403,NI
1,13,2023-03-29 01:14:36,AA_877513403,CB
4,1,2023-03-30 01:14:36,AA_877513403,VM
3,212,2023-03-29 01:14:36,AA_136063404,NI
2,2,2023-03-29 00:14:36,AA_136063404,VM
5,7,2023-03-29 00:14:36,AA_136063404,VM
4,9,2023-03-29 22:14:36,AA_299863405,VM
2,1,2023-03-29 23:14:36,AA_299863405,NI
4,10,2023-03-29 22:14:36,AA_545243406,VM
2,89,2023-03-30 00:14:36,AA_545243406,NI
3,5,2023-03-29 23:14:36,AA_545243406,VM
5,88,2023-03-28 23:14:36,AA_778603407,CB
1,2,2023-03-29 01:14:36,AA_778603407,VM
4,10,2023-03-29 23:14:36,AA_184913408,VM
3,100,2023-03-28 23:14:36,AA_184913408,CB
1,3,2023-03-28 23:14:36,AA_184913408,VM
1,8,2023-03-29 01:14:36,AA_184913408,VM
5,271,2023-03-30 01:14:36,AA_405123409,NI
3,228,2023-03-29 01:14:36,AA_405123409,NI
1,1,2023-03-28 22:14:36,AA_241033410,VM
1,7,2023-03-28 23:14:36,AA_241033410,VM
3,8,2023-03-28 23:14:36,AA_241033410,VM
4,3,2023-03-29 22:14:36,AA_409093411,VM
3,10,2023-03-29 00:14:36,AA_409093411,VM
4,58,2023-03-28 23:14:36,AA_409093411,CB
1,84,2023-03-29 22:14:36,AA_409093411,CB
4,10,2023-03-29 00:14:36,AA_409093411,VM
3,9,2023-03-30 00:14:36,AA_633293412,VM
5,116,2023-03-29 22:14:36,AA_633293412,NI
3,84,2023-03-30 00:14:36,AA_794723413,CB
4,1342,2023-03-28 23:14:36,AA_794723413,S
5,38,2023-03-28 22:14:36,AA_794723413,NI
4,24,2023-03-29 23:14:36,AA_409623414,CB
1,198,2023-03-29 22:14:36,AA_409623414,NI
1,10,2023-03-30 01:14:36,AA_999113415,VM
4,5,2023-03-28 22:14:36,AA_999113415,VM
4,3,2023-03-30 01:14:36,AA_475083416,VM
3,1919,2023-03-29 22:14:36,AA_475083416,S
2,2371,2023-03-29 23:14:36,AA_783453417,S
4,37,2023-03-29 00:14:36,AA_783453417,CB
4,195,2023-03-30 01:14:36,AA_856493418,NI
5,8,2023-03-30 01:14:36,AA_856493418,VM
4,10,2023-03-28 22:14:36,AA_387143419,VM
5,3,2023-03-30 01:14:36,AA_387143419,VM
2,10,2023-03-29 00:14:36,AA_387143419,VM
2,216,2023-03-28 22:14:36,AA_387143419,NI
2,3,2023-03-30 00:14:36,AA_387143419,VM
1,488,2023-03-29 00:14:36,AA_208123420,S
5,2,2023-03-30 01:14:36,AA_208123420,VM
1,66,2023-03-30 00:14:36,AA_208123420,CB
1,2087,2023-03-30 00:14:36,AA_535313421,S
3,272,2023-03-30 00:14:36,AA_535313421,NI
1,179,2023-03-28 23:14:36,AA_535313421,NI
2,63,2023-03-29 22:14:36,AA_324003422,CB
4,279,2023-03-30 01:14:36,AA_324003422,NI
3,1940,2023-03-29 22:14:36,AA_324003422,S
2,114,2023-03-30 01:14:36,AA_439453423,NI
3,5,2023-03-30 01:14:36,AA_439453423,VM
2,8,2023-03-29 22:14:36,AA_439453423,VM
5,14,2023-03-29 01:14:36,AA_439453423,CB
1,7,2023-03-28 22:14:36,AA_439453423,VM
1,4,2023-03-29 23:14:36,AA_556763424,VM
2,71,2023-03-30 00:14:36,AA_556763424,CB
1,58,2023-03-28 22:14:36,AA_556763424,CB
4,159,2023-03-29 23:14:36,AA_742733425,NI
5,94,2023-03-29 22:14:36,AA_742733425,NI
1,6,2023-03-28 23:14:36,AA_564843426,VM
5,1,2023-03-29 01:14:36,AA_564843426,VM
4,72,2023-03-29 22:14:36,AA_564843426,CB
1,44,2023-03-28 23:14:36,AA_564843426,CB
1,7,2023-03-29 22:14:36,AA_564843426,VM
1,586,2023-03-29 22:14:36,AA_246383427,S
3,4,2023-03-28 23:14:36,AA_246383427,VM
5,121,2023-03-29 01:14:36,AA_351043428,NI
2,3,2023-03-28 23:14:36,AA_351043428,VM
4,265,2023-03-30 00:14:36,AA_351043428,NI
1,2553,2023-03-29 23:14:36,AA_845983429,S
3,6,2023-03-29 00:14:36,AA_845983429,VM
4,6,2023-03-28 22:14:36,AA_556533430,VM
5,2002,2023-03-29 22:14:36,AA_556533430,S
3,172,2023-03-28 23:14:36,AA_199623431,NI
4,122,2023-03-29 22:14:36,AA_199623431,NI
5,2505,2023-03-29 01:14:36,AA_199623431,S
4,23,2023-03-30 00:14:36,AA_199623431,CB
4,2820,2023-03-29 01:14:36,AA_972513432,S
3,1459,2023-03-29 23:14:36,AA_972513432,S
1,2,2023-03-30 00:14:36,AA_428003433,VM
1,284,2023-03-29 22:14:36,AA_428003433,NI
2,8,2023-03-28 22:14:36,AA_888093434,VM
3,923,2023-03-29 22:14:36,AA_888093434,S
2,7,2023-03-29 00:14:36,AA_888093434,VM
5,15,2023-03-29 22:14:36,AA_888093434,CB
3,8,2023-03-28 22:14:36,AA_721503435,VM
2,997,2023-03-30 01:14:36,AA_721503435,S
4,9,2023-03-30 01:14:36,AA_273953436,VM
3,121,2023-03-29 23:14:36,AA_273953436,NI
5,49,2023-03-29 00:14:36,AA_273953436,CB
1,1981,2023-03-29 01:14:36,AA_273953436,S
1,3,2023-03-29 00:14:36,AA_273953436,VM
5,65,2023-03-28 23:14:36,AA_715273437,NI
4,100,2023-03-30 01:14:36,AA_715273437,CB
5,7,2023-03-29 01:14:36,AA_715273437,VM
2,234,2023-03-29 00:14:36,AA_790823438,NI
2,75,2023-03-30 00:14:36,AA_790823438,CB
1,260,2023-03-28 23:14:36,AA_790823438,NI
4,1,2023-03-29 00:14:36,AA_918463439,VM
3,1,2023-03-30 01:14:36,AA_918463439,VM
4,232,2023-03-28 23:14:36,AA_918463439,NI
5,3,2023-03-29 23:14:36,AA_918463439,CB
5,73,2023-03-29 22:14:36,AA_918463439,NI
3,97,2023-03-29 01:14:36,AA_301343440,CB
4,6,2023-03-29 01:14:36,AA_301343440,VM
1,9,2023-03-30 01:14:36,AA_301343440,VM
4,8,2023-03-29 22:14:36,AA_301343440,VM
4,19,2023-03-28 23:14:36,AA_111173441,CB
1,10,2023-03-29 23:14:36,AA_111173441,VM
5,9,2023-03-30 00:14:36,AA_111173441,VM
5,41,2023-03-29 00:14:36,AA_781133442,CB
5,2,2023-03-29 22:14:36,AA_781133442,VM
1,1,2023-03-29 22:14:36,AA_781133442,VM
1,1775,2023-03-28 23:14:36,AA_781133442,S
5,10,2023-03-29 00:14:36,AA_781133442,VM
4,3,2023-03-29 00:14:36,AA_398253443,VM
2,4,2023-03-29 00:14:36,AA_398253443,VM
5,2025,2023-03-30 01:14:36,AA_957253444,S
3,91,2023-03-29 23:14:36,AA_957253444,NI
2,5,2023-03-28 22:14:36,AA_957253444,VM
5,10,2023-03-29 01:14:36,AA_650053445,VM
2,100,2023-03-30 00:14:36,AA_650053445,CB
3,1,2023-03-29 01:14:36,AA_650053445,VM
1,1,2023-03-29 00:14:36,AA_650053445,VM
4,2,2023-03-28 22:14:36,AA_650053445,VM
2,925,2023-03-29 23:14:36,AA_536623446,S
2,1311,2023-03-28 22:14:36,AA_536623446,S
5,8,2023-03-30 01:14:36,AA_480053447,VM
2,93,2023-03-29 00:14:36,AA_480053447,CB
5,10,2023-03-29 23:14:36,AA_979273448,VM
4,152,2023-03-30 01:14:36,AA_979273448,NI
2,9,2023-03-28 23:14:36,AA_979273448,VM
3,1548,2023-03-30 00:14:36,AA_979273448,S
1,51,2023-03-28 23:14:36,AA_979273448,NI
3,3,2023-03-30 00:14:36,AA_930573449,VM
1,1184,2023-03-28 22:14:36,AA_930573449,S
2,2,2023-03-28 23:14:36,AA_930573449,VM
1,6,2023-03-30 01:14:36,AA_930573449,VM
3,6,2023-03-29 00:14:36,AA_414803450,VM
5,1,2023-03-30 01:14:36,AA_414803450,VM
4,64,2023-03-30 00:14:36,AA_414803450,CB
3,2,2023-03-30 00:14:36,AA_332913451,VM
3,1158,2023-03-30 00:14:36,AA_332913451,S
3,2966,2023-03-29 00:14:36,AA_986713452,S
4,93,2023-03-29 01:14:36,AA_986713452,CB
2,7,2023-03-30 00:14:36,AA_289643453,VM
3,225,2023-03-30 00:14:36,AA_289643453,NI
4,10,2023-03-28 23:14:36,AA_289643453,VM
4,3,2023-03-30 00:14:36,AA_278243454,VM
3,1630,2023-03-29 01:14:36,AA_278243454,S
4,13,2023-03-29 01:14:36,AA_520883455,CB
5,35,2023-03-28 23:14:36,AA_520883455,CB
1,12,2023-03-29 22:14:36,AA_520883455,CB
4,2,2023-03-30 00:14:36,AA_520883455,VM
4,9,2023-03-29 00:14:36,AA_308603456,VM
3,856,2023-03-29 23:14:36,AA_308603456,S
2,10,2023-03-29 00:14:36,AA_149763457,VM
4,1,2023-03-28 22:14:36,AA_149763457,VM
3,5,2023-03-29 23:14:36,AA_867953458,VM
4,1235,2023-03-29 01:14:36,AA_867953458,S
4,3,2023-03-29 00:14:36,AA_867953458,VM
4,2,2023-03-30 01:14:36,AA_732893459,VM
3,48,2023-03-30 00:14:36,AA_732893459,CB
2,96,2023-03-29 23:14:36,AA_732893459,CB
5,189,2023-03-29 01:14:36,AA_732893459,NI
4,8,2023-03-29 00:14:36,AA_905863460,VM
5,90,2023-03-28 23:14:36,AA_905863460,NI
1,2,2023-03-29 01:14:36,AA_927903461,VM
3,6,2023-03-28 22:14:36,AA_927903461,VM
1,1170,2023-03-30 00:14:36,AA_711493462,S
2,1500,2023-03-30 01:14:36,AA_711493462,S
1,4,2023-03-28 22:14:36,AA_737493463,VM
2,5,2023-03-29 23:14:36,AA_737493463,VM
5,10,2023-03-29 01:14:36,AA_737493463,VM
1,9,2023-03-29 00:14:36,AA_737493463,VM
1,1586,2023-03-29 23:14:36,AA_268493464,S
3,193,2023-03-30 00:14:36,AA_268493464,NI
4,210,2023-03-29 00:14:36,AA_801723465,NI
5,64,2023-03-30 00:14:36,AA_801723465,NI
4,226,2023-03-29 00:14:36,AA_357593466,NI
1,118,2023-03-29 01:14:36,AA_357593466,NI
4,52,2023-03-29 23:14:36,AA_435683467,CB
1,1,2023-03-29 22:14:36,AA_435683467,VM
4,9,2023-03-29 22:14:36,AA_435683467,VM
2,6,2023-03-30 01:14:36,AA_583913468,VM
1,202,2023-03-30 00:14:36,AA_583913468,NI
4,25,2023-03-29 01:14:36,AA_939353469,CB
4,10,2023-03-30 00:14:36,AA_939353469,VM
4,243,2023-03-29 23:14:36,AA_939353469,NI
4,155,2023-03-29 23:14:36,AA_622143470,NI
4,6,2023-03-29 00:14:36,AA_622143470,VM
4,49,2023-03-29 23:14:36,AA_384133471,CB
3,1469,2023-03-29 22:14:36,AA_384133471,S
3,3,2023-03-29 23:14:36,AA_397343472,VM
1,4,2023-03-28 22:14:36,AA_397343472,VM
5,67,2023-03-29 01:14:36,AA_524803473,NI
3,92,2023-03-28 22:14:36,AA_524803473,CB
4,1357,2023-03-29 01:14:36,AA_731673474,S
5,10,2023-03-29 01:14:36,AA_731673474,VM
5,62,2023-03-29 00:14:36,AA_731673474,CB
2,5,2023-03-29 22:14:36,AA_407943475,VM
4,113,2023-03-29 23:14:36,AA_407943475,NI
5,199,2023-03-29 01:14:36,AA_350063476,NI
5,7,2023-03-29 22:14:36,AA_350063476,VM
3,3,2023-03-28 23:14:36,AA_793703477,VM
1,69,2023-03-30 01:14:36,AA_793703477,NI
4,10,2023-03-30 00:14:36,AA_496663478,VM
4,1,2023-03-29 01:14:36,AA_496663478,VM
5,8,2023-03-29 23:14:36,AA_496663478,VM
5,1270,2023-03-28 22:14:36,AA_496663478,S
4,6,2023-03-28 23:14:36,AA_395533479,VM
4,4,2023-03-29 23:14:36,AA_395533479,VM
4,5,2023-03-28 22:14:36,AA_769993480,VM
3,268,2023-03-29 22:14:36,AA_769993480,NI
4,644,2023-03-29 00:14:36,AA_769993480,S
3,179,2023-03-30 01:14:36,AA_769993480,NI
4,10,2023-03-29 00:14:36,AA_848103481,VM
5,2649,2023-03-29 01:14:36,AA_848103481,S
5,1,2023-03-30 00:14:36,AA_848103481,VM
1,8,2023-03-28 23:14:36,AA_848103481,VM
5,1,2023-03-29 22:14:36,AA_930063482,VM
1,10,2023-03-29 22:14:36,AA_930063482,VM
3,4,2023-03-30 01:14:36,AA_930063482,VM
4,1,2023-03-28 22:14:36,AA_930063482,VM
4,87,2023-03-29 23:14:36,AA_930063482,NI
1,2583,2023-03-28 23:14:36,AA_124063483,S
5,37,2023-03-29 01:14:36,AA_124063483,CB
3,6,2023-03-28 23:14:36,AA_124063483,VM
5,5,2023-03-29 00:14:36,AA_215473484,VM
1,10,2023-03-29 22:14:36,AA_215473484,VM
3,9,2023-03-28 22:14:36,AA_215473484,VM
4,5,2023-03-28 23:14:36,AA_702223485,VM
3,289,2023-03-28 23:14:36,AA_702223485,NI
2,20,2023-03-29 23:14:36,AA_702223485,CB
5,1,2023-03-29 00:14:36,AA_702223485,VM
4,2547,2023-03-29 22:14:36,AA_702223485,S
4,4,2023-03-29 01:14:36,AA_872513486,VM
3,2019,2023-03-30 01:14:36,AA_872513486,S
5,43,2023-03-30 01:14:36,AA_872513486,CB
1,8,2023-03-29 01:14:36,AA_615643487,VM
1,46,2023-03-30 01:14:36,AA_615643487,CB
4,3,2023-03-29 22:14:36,AA_615643487,VM
5,2,2023-03-29 00:14:36,AA_615643487,VM
4,3,2023-03-30 01:14:36,AA_615643487,VM
5,9,2023-03-29 22:14:36,AA_840743488,VM
5,30,2023-03-28 22:14:36,AA_840743488,NI
1,5,2023-03-29 23:14:36,AA_914353489,VM
4,1492,2023-03-29 00:14:36,AA_914353489,S
4,135,2023-03-30 01:14:36,AA_914353489,NI
4,88,2023-03-29 22:14:36,AA_630793490,NI
3,5,2023-03-30 01:14:36,AA_630793490,VM
1,2,2023-03-29 00:14:36,AA_905843491,VM
3,62,2023-03-29 01:14:36,AA_905843491,NI
3,9,2023-03-29 22:14:36,AA_624363492,VM
2,2,2023-03-29 00:14:36,AA_624363492,VM
1,2427,2023-03-30 01:14:36,AA_288993493,S
2,50,2023-03-29 01:14:36,AA_288993493,NI
1,4,2023-03-30 00:14:36,AA_530673494,VM
1,5,2023-03-30 01:14:36,AA_530673494,VM
1,10,2023-03-29 22:14:36,AA_716923495,VM
4,39,2023-03-30 00:14:36,AA_716923495,NI
4,9,2023-03-29 01:14:36,AA_716923495,VM
2,10,2023-03-29 22:14:36,AA_716923495,VM
3,4,2023-03-29 01:14:36,AA_716923495,VM
5,956,2023-03-30 00:14:36,AA_684433496,S
4,1252,2023-03-28 22:14:36,AA_684433496,S
1,9,2023-03-28 23:14:36,AA_562003497,VM
4,107,2023-03-30 01:14:36,AA_562003497,NI
4,5,2023-03-29 01:14:36,AA_674113498,VM
4,300,2023-03-29 00:14:36,AA_674113498,NI
2,3,2023-03-29 00:14:36,AA_339163499,VM
4,1757,2023-03-29 00:14:36,AA_339163499,S
5,27,2023-03-30 01:14:36,AA_339163499,CB
1,88,2023-03-30 01:14:36,AA_433283500,CB
3,227,2023-03-28 22:14:36,AA_433283500,NI
4,17,2023-03-30 01:14:36,AA_771083501,CB
3,27,2023-03-29 22:14:36,AA_771083501,CB
2,55,2023-03-30 01:14:36,AA_452243502,CB
3,120,2023-03-29 00:14:36,AA_452243502,NI
3,3,2023-03-29 23:14:36,AA_452243502,CB
1,10,2023-03-28 22:14:36,AA_730543503,VM
2,4,2023-03-28 22:14:36,AA_730543503,VM
2,37,2023-03-28 22:14:36,AA_256773504,CB
5,8,2023-03-30 00:14:36,AA_256773504,VM
1,6,2023-03-30 01:14:36,AA_256773504,VM
3,9,2023-03-29 22:14:36,AA_192883505,CB
1,61,2023-03-28 22:14:36,AA_192883505,CB
1,5,2023-03-30 01:14:36,AA_192883505,VM
3,2038,2023-03-29 23:14:36,AA_443283506,S
4,10,2023-03-29 01:14:36,AA_443283506,VM
3,2931,2023-03-28 23:14:36,AA_459623507,S
5,2,2023-03-28 22:14:36,AA_459623507,VM
4,6,2023-03-29 22:14:36,AA_510273508,VM
1,291,2023-03-29 01:14:36,AA_510273508,NI
5,8,2023-03-30 00:14:36,AA_372453509,VM
4,2,2023-03-29 01:14:36,AA_372453509,VM
2,246,2023-03-29 23:14:36,AA_373013510,NI
1,10,2023-03-29 23:14:36,AA_373013510,VM
1,6,2023-03-30 00:14:36,AA_373013510,VM
1,7,2023-03-29 23:14:36,AA_411403511,VM
3,10,2023-03-29 22:14:36,AA_411403511,VM
5,2,2023-03-28 22:14:36,AA_105213512,VM
3,1,2023-03-29 23:14:36,AA_105213512,VM
4,245,2023-03-29 01:14:36,AA_105213512,NI
4,45,2023-03-28 23:14:36,AA_105213512,CB
2,904,2023-03-30 01:14:36,AA_917413513,S
1,137,2023-03-29 00:14:36,AA_917413513,NI
3,1347,2023-03-29 01:14:36,AA_166553514,S
2,2532,2023-03-30 00:14:36,AA_166553514,S
3,99,2023-03-29 22:14:36,AA_584803515,NI
5,215,2023-03-29 22:14:36,AA_584803515,NI
3,38,2023-03-29 23:14:36,AA_741503516,NI
2,8,2023-03-30 00:14:36,AA_741503516,VM
5,86,2023-03-30 01:14:36,AA_741503516,CB
1,61,2023-03-28 22:14:36,AA_812173517,CB
1,2,2023-03-29 01:14:36,AA_812173517,VM
2,97,2023-03-29 23:14:36,AA_812173517,NI
2,73,2023-03-29 00:14:36,AA_812173517,CB
3,2,2023-03-29 01:14:36,AA_331493518,VM
4,4,2023-03-28 22:14:36,AA_331493518,VM
1,4,2023-03-28 22:14:36,AA_479903519,VM
5,2,2023-03-28 23:14:36,AA_479903519,VM
5,4,2023-03-29 23:14:36,AA_479903519,VM
2,6,2023-03-29 01:14:36,AA_920883520,VM
3,3,2023-03-30 00:14:36,AA_920883520,VM
1,10,2023-03-28 23:14:36,AA_920883520,VM
2,182,2023-03-29 01:14:36,AA_920883520,NI
5,277,2023-03-28 22:14:36,AA_920883520,NI
3,71,2023-03-28 22:14:36,AA_691033521,NI
2,8,2023-03-30 01:14:36,AA_691033521,VM
1,55,2023-03-29 01:14:36,AA_691033521,CB
3,3,2023-03-29 01:14:36,AA_691033521,VM
1,531,2023-03-29 22:14:36,AA_691033521,S
1,8,2023-03-29 00:14:36,AA_189753522,VM
5,8,2023-03-30 01:14:36,AA_189753522,VM
3,1577,2023-03-30 01:14:36,AA_189753522,S
3,2,2023-03-29 23:14:36,AA_189753522,VM
5,9,2023-03-30 01:14:36,AA_761603523,VM
3,209,2023-03-29 00:14:36,AA_761603523,NI
2,29,2023-03-28 23:14:36,AA_761603523,NI
4,8,2023-03-29 22:14:36,AA_866903524,VM
4,145,2023-03-29 00:14:36,AA_866903524,NI
5,2848,2023-03-30 00:14:36,AA_866903524,S
1,38,2023-03-28 22:14:36,AA_210093525,NI
3,84,2023-03-28 22:14:36,AA_210093525,NI
5,1325,2023-03-30 01:14:36,AA_210093525,S
2,48,2023-03-29 22:14:36,AA_726463526,CB
3,275,2023-03-28 23:14:36,AA_726463526,NI
1,2367,2023-03-29 22:14:36,AA_282933527,S
1,6,2023-03-28 22:14:36,AA_282933527,VM
5,43,2023-03-30 00:14:36,AA_282933527,CB
5,5,2023-03-28 22:14:36,AA_124603528,VM
1,8,2023-03-29 23:14:36,AA_124603528,VM
2,98,2023-03-30 00:14:36,AA_205333529,CB
5,123,2023-03-30 01:14:36,AA_205333529,NI
5,53,2023-03-28 22:14:36,AA_448593530,NI
5,66,2023-03-28 23:14:36,AA_448593530,NI
2,2211,2023-03-28 22:14:36,AA_448593530,S
1,92,2023-03-29 00:14:36,AA_253323531,CB
5,268,2023-03-30 00:14:36,AA_253323531,NI
3,96,2023-03-29 01:14:36,AA_253323531,CB
1,2986,2023-03-28 23:14:36,AA_504653532,S
4,8,2023-03-28 23:14:36,AA_504653532,VM
4,64,2023-03-29 23:14:36,AA_708353533,CB
2,185,2023-03-28 22:14:36,AA_708353533,NI
5,8,2023-03-29 22:14:36,AA_582373534,VM
1,7,2023-03-28 22:14:36,AA_582373534,VM
4,28,2023-03-30 01:14:36,AA_589453535,NI
2,10,2023-03-30 01:14:36,AA_589453535,VM
1,8,2023-03-29 00:14:36,AA_489363536,VM
2,8,2023-03-29 00:14:36,AA_489363536,VM
