call_centre_code,campaign_id,date_sent,lead_id
2,2,2023/03/30,AA_293763368
2,2,2023/03/29,AA_146923369
2,2,2023/03/30,AA_107353370
2,2,2023/03/29,AA_162143371
2,1,2023/03/30,AA_488643372
2,1,2023/03/29,AA_110963373
2,3,2023/03/30,AA_603383374
2,2,2023/03/29,AA_655723375
2,2,2023/03/30,AA_717043376
2,1,2023/03/29,AA_665893377
2,1,2023/03/30,AA_769103378
2,1,2023/03/29,AA_137533379
1,2,2023/03/30,AA_995173380
1,3,2023/03/29,AA_235803381
2,3,2023/03/30,AA_867783382
1,3,2023/03/29,AA_342863383
2,1,2023/03/30,AA_818143384
1,2,2023/03/29,AA_176753385
1,1,2023/03/30,AA_842433386
1,3,2023/03/29,AA_291143387
2,3,2023/03/30,AA_738223388
2,3,2023/03/29,AA_917733389
1,1,2023/03/30,AA_438793390
2,1,2023/03/29,AA_108963391
2,1,2023/03/30,AA_178473392
2,2,2023/03/29,AA_193733393
1,1,2023/03/30,AA_287553394
2,1,2023/03/29,AA_310143395
1,1,2023/03/30,AA_427273396
2,3,2023/03/29,AA_832893397
2,2,2023/03/30,AA_583743398
1,1,2023/03/29,AA_851523399
2,1,2023/03/30,AA_165033400
1,3,2023/03/29,AA_379833401
1,1,2023/03/30,AA_269983402
2,3,2023/03/29,AA_877513403
1,2,2023/03/30,AA_136063404
2,1,2023/03/29,AA_299863405
1,3,2023/03/30,AA_545243406
1,2,2023/03/29,AA_778603407
1,1,2023/03/30,AA_184913408
1,3,2023/03/29,AA_405123409
2,3,2023/03/30,AA_241033410
2,1,2023/03/29,AA_409093411
1,1,2023/03/30,AA_633293412
2,1,2023/03/29,AA_794723413
2,3,2023/03/30,AA_409623414
1,3,2023/03/29,AA_999113415
2,2,2023/03/30,AA_475083416
1,2,2023/03/29,AA_783453417
1,2,2023/03/30,AA_856493418
2,3,2023/03/29,AA_387143419
1,1,2023/03/30,AA_208123420
1,2,2023/03/29,AA_535313421
2,2,2023/03/30,AA_324003422
1,1,2023/03/29,AA_439453423
2,1,2023/03/30,AA_556763424
2,3,2023/03/29,AA_742733425
1,2,2023/03/30,AA_564843426
2,3,2023/03/29,AA_246383427
2,3,2023/03/30,AA_351043428
1,3,2023/03/29,AA_845983429
1,3,2023/03/30,AA_556533430
1,1,2023/03/29,AA_199623431
2,2,2023/03/30,AA_972513432
2,1,2023/03/29,AA_428003433
1,3,2023/03/30,AA_888093434
1,2,2023/03/29,AA_721503435
2,1,2023/03/30,AA_273953436
1,2,2023/03/29,AA_715273437
1,2,2023/03/30,AA_790823438
1,3,2023/03/29,AA_918463439
2,1,2023/03/30,AA_301343440
1,2,2023/03/29,AA_111173441
2,3,2023/03/30,AA_781133442
2,3,2023/03/29,AA_398253443
2,3,2023/03/30,AA_957253444
1,2,2023/03/29,AA_650053445
2,2,2023/03/30,AA_536623446
1,1,2023/03/29,AA_480053447
1,2,2023/03/30,AA_979273448
1,2,2023/03/29,AA_930573449
1,1,2023/03/30,AA_414803450
2,2,2023/03/29,AA_332913451
2,3,2023/03/30,AA_986713452
2,2,2023/03/29,AA_289643453
2,3,2023/03/30,AA_278243454
1,2,2023/03/29,AA_520883455
2,2,2023/03/30,AA_308603456
1,2,2023/03/29,AA_149763457
1,3,2023/03/30,AA_867953458
2,3,2023/03/29,AA_732893459
1,3,2023/03/30,AA_905863460
2,2,2023/03/29,AA_927903461
2,3,2023/03/30,AA_711493462
1,2,2023/03/29,AA_737493463
2,1,2023/03/30,AA_268493464
2,2,2023/03/29,AA_801723465
2,3,2023/03/30,AA_357593466
1,1,2023/03/29,AA_435683467
1,3,2023/03/30,AA_583913468
1,2,2023/03/29,AA_939353469
2,3,2023/03/30,AA_622143470
2,2,2023/03/29,AA_384133471
2,3,2023/03/30,AA_397343472
1,1,2023/03/29,AA_524803473
2,1,2023/03/30,AA_731673474
2,1,2023/03/29,AA_407943475
2,1,2023/03/30,AA_350063476
1,2,2023/03/29,AA_793703477
1,2,2023/03/30,AA_496663478
2,3,2023/03/29,AA_395533479
2,3,2023/03/30,AA_769993480
2,2,2023/03/29,AA_848103481
2,3,2023/03/30,AA_930063482
1,1,2023/03/29,AA_124063483
2,3,2023/03/30,AA_215473484
1,1,2023/03/29,AA_702223485
1,1,2023/03/30,AA_872513486
1,2,2023/03/29,AA_615643487
2,1,2023/03/30,AA_840743488
1,2,2023/03/29,AA_914353489
1,2,2023/03/30,AA_630793490
2,1,2023/03/29,AA_905843491
1,1,2023/03/30,AA_624363492
2,1,2023/03/29,AA_288993493
2,3,2023/03/30,AA_530673494
1,1,2023/03/29,AA_716923495
2,3,2023/03/30,AA_684433496
1,3,2023/03/29,AA_562003497
2,3,2023/03/30,AA_674113498
2,1,2023/03/29,AA_339163499
2,1,2023/03/30,AA_433283500
1,2,2023/03/29,AA_771083501
1,3,2023/03/30,AA_452243502
2,2,2023/03/29,AA_730543503
2,3,2023/03/30,AA_256773504
1,3,2023/03/29,AA_192883505
2,3,2023/03/30,AA_443283506
1,1,2023/03/29,AA_459623507
1,2,2023/03/30,AA_510273508
2,1,2023/03/29,AA_372453509
2,1,2023/03/30,AA_373013510
2,3,2023/03/29,AA_411403511
1,1,2023/03/30,AA_105213512
2,2,2023/03/29,AA_917413513
2,2,2023/03/30,AA_166553514
1,1,2023/03/29,AA_584803515
1,2,2023/03/30,AA_741503516
1,1,2023/03/29,AA_812173517
2,2,2023/03/30,AA_331493518
1,1,2023/03/29,AA_479903519
1,3,2023/03/30,AA_920883520
1,3,2023/03/29,AA_691033521
2,1,2023/03/30,AA_189753522
2,1,2023/03/29,AA_761603523
2,3,2023/03/30,AA_866903524
2,3,2023/03/29,AA_210093525
2,3,2023/03/30,AA_726463526
2,1,2023/03/29,AA_282933527
2,2,2023/03/30,AA_124603528
2,1,2023/03/29,AA_205333529
1,3,2023/03/30,AA_448593530
2,3,2023/03/29,AA_253323531
1,3,2023/03/30,AA_504653532
2,1,2023/03/29,AA_708353533
2,2,2023/03/30,AA_582373534
1,3,2023/03/29,AA_589453535
2,2,2023/03/30,AA_489363536
1,3,2023/03/29,AA_984723537
1,3,2023/03/30,AA_815533538
1,1,2023/03/29,AA_806833539
2,2,2023/03/30,AA_169193540
1,3,2023/03/29,AA_464913541
1,2,2023/03/30,AA_186933542
2,3,2023/03/29,AA_582463543
1,1,2023/03/30,AA_853983544
2,1,2023/03/29,AA_723153545
1,3,2023/03/30,AA_856383546
1,3,2023/03/29,AA_420023547
1,3,2023/03/30,AA_643763548
2,2,2023/03/29,AA_895223549
2,2,2023/03/30,AA_982333550
1,3,2023/03/29,AA_236553551
2,3,2023/03/30,AA_660013552
2,3,2023/03/29,AA_709463553
1,3,2023/03/30,AA_116303554
1,2,2023/03/29,AA_292603555
1,2,2023/03/30,AA_758673556
2,1,2023/03/29,AA_123093557
1,2,2023/03/30,AA_580463558
2,2,2023/03/29,AA_519163559
1,2,2023/03/30,AA_738443560
1,3,2023/03/29,AA_384473561
1,3,2023/03/30,AA_537363562
2,3,2023/03/29,AA_580523563
1,1,2023/03/30,AA_751823564
1,3,2023/03/29,AA_223543565
2,1,2023/03/30,AA_882933566
2,2,2023/03/29,AA_324513567
2,3,2023/03/30,AA_465933568
2,2,2023/03/29,AA_319213569
2,3,2023/03/30,AA_452453570
1,2,2023/03/29,AA_169113571
1,2,2023/03/30,AA_198453572
1,3,2023/03/29,AA_461693573
2,3,2023/03/30,AA_302943574
2,2,2023/03/29,AA_509223575
2,1,2023/03/30,AA_469953576
1,1,2023/03/29,AA_343243577
2,2,2023/03/30,AA_625483578
2,3,2023/03/29,AA_962403579
2,2,2023/03/30,AA_193353580
2,3,2023/03/29,AA_624413581
2,1,2023/03/30,AA_927793582
1,3,2023/03/29,AA_218903583
2,3,2023/03/30,AA_625573584
2,2,2023/03/29,AA_436123585
2,1,2023/03/30,AA_851073586
2,2,2023/03/29,AA_812943587
2,3,2023/03/30,AA_430033588
2,2,2023/03/29,AA_652383589
2,1,2023/03/30,AA_950183590
1,1,2023/03/29,AA_818093591
2,1,2023/03/30,AA_236393592
1,1,2023/03/29,AA_174653593
1,1,2023/03/30,AA_780983594
1,2,2023/03/29,AA_547143595
2,3,2023/03/30,AA_406723596
2,2,2023/03/29,AA_736903597
2,3,2023/03/30,AA_315573598
2,3,2023/03/29,AA_101743599
1,3,2023/03/30,AA_390123600
2,3,2023/03/29,AA_387813601
2,2,2023/03/30,AA_326473602
1,1,2023/03/29,AA_240613603
1,1,2023/03/30,AA_487013604
2,2,2023/03/29,AA_954273605
1,3,2023/03/30,AA_241653606
1,2,2023/03/29,AA_950853607
1,1,2023/03/30,AA_788313608
1,3,2023/03/29,AA_973063609
1,1,2023/03/30,AA_122633610
1,1,2023/03/29,AA_347923611
2,2,2023/03/30,AA_337843612
1,2,2023/03/29,AA_188453613
1,2,2023/03/30,AA_608833614
2,1,2023/03/29,AA_391273615
1,3,2023/03/30,AA_437983616
2,2,2023/03/29,AA_238963617
1,2,2023/03/30,AA_434953618
2,3,2023/03/29,AA_931933619
2,2,2023/03/30,AA_863483620
2,2,2023/03/29,AA_647753621
2,3,2023/03/30,AA_340713622
2,2,2023/03/29,AA_838303623
1,2,2023/03/30,AA_391763624
1,1,2023/03/29,AA_306123625
1,1,2023/03/30,AA_290733626
1,3,2023/03/29,AA_345683627
1,3,2023/03/30,AA_789963628
2,2,2023/03/29,AA_300683629
1,1,2023/03/30,AA_775603630
2,2,2023/03/29,AA_351923631
2,2,2023/03/30,AA_384703632
2,3,2023/03/29,AA_249153633
2,2,2023/03/30,AA_440103634
1,1,2023/03/29,AA_551253635
2,1,2023/03/30,AA_330023636
1,1,2023/03/29,AA_275683637
2,2,2023/03/30,AA_743753638
1,1,2023/03/29,AA_187243639
1,1,2023/03/30,AA_794323640
2,1,2023/03/29,AA_791343641
1,2,2023/03/30,AA_717803642
2,1,2023/03/29,AA_904123643
1,1,2023/03/30,AA_975963644
1,1,2023/03/29,AA_920363645
1,1,2023/03/30,AA_285173646
1,2,2023/03/29,AA_121483647
1,1,2023/03/30,AA_287023648
1,3,2023/03/29,AA_882193649
1,3,2023/03/30,AA_442703650
1,1,2023/03/29,AA_655673651
2,3,2023/03/30,AA_673353652
1,3,2023/03/29,AA_531763653
2,2,2023/03/30,AA_329323654
1,2,2023/03/29,AA_822243655
1,2,2023/03/30,AA_877353656
2,2,2023/03/29,AA_340923657
1,1,2023/03/30,AA_521573658
1,2,2023/03/29,AA_167983659
1,3,2023/03/30,AA_647653660
2,1,2023/03/29,AA_490653661
2,3,2023/03/30,AA_300663662
1,2,2023/03/29,AA_336983663
1,3,2023/03/30,AA_913613664
2,3,2023/03/29,AA_823923665
2,1,2023/03/30,AA_242853666
2,3,2023/03/29,AA_402453667
1,2,2023/03/30,AA_873353668
1,2,2023/03/29,AA_547233669
1,2,2023/03/30,AA_566533670
1,1,2023/03/29,AA_836933671
1,1,2023/03/30,AA_752523672
2,3,2023/03/29,AA_302233673
1,3,2023/03/30,AA_573663674
2,1,2023/03/29,AA_358023675
1,2,2023/03/30,AA_488533676
2,2,2023/03/29,AA_606503677
2,3,2023/03/30,AA_271543678
1,3,2023/03/29,AA_355203679
2,1,2023/03/30,AA_727953680
1,1,2023/03/29,AA_108043681
1,3,2023/03/30,AA_865693682
2,1,2023/03/29,AA_305673683
2,3,2023/03/30,AA_284443684
1,3,2023/03/29,AA_681223685
2,1,2023/03/30,AA_995963686
1,3,2023/03/29,AA_220123687
2,3,2023/03/30,AA_345023688
2,3,2023/03/29,AA_309033689
2,2,2023/03/30,AA_442193690
2,3,2023/03/29,AA_601943691
2,2,2023/03/30,AA_107933692
1,3,2023/03/29,AA_593123693
1,3,2023/03/30,AA_866203694
2,1,2023/03/29,AA_589403695
2,3,2023/03/30,AA_271483696
1,3,2023/03/29,AA_112193697
1,3,2023/03/30,AA_754943698
2,1,2023/03/29,AA_951313699
1,3,2023/03/30,AA_431383700
2,2,2023/03/29,AA_646733701
1,1,2023/03/30,AA_215663702
2,2,2023/03/29,AA_968813703
2,3,2023/03/30,AA_856923704
1,2,2023/03/29,AA_493563705
1,2,2023/03/30,AA_989623706
1,1,2023/03/29,AA_285543707
1,3,2023/03/30,AA_125913708
2,2,2023/03/29,AA_947343709
1,2,2023/03/30,AA_481133710
1,3,2023/03/29,AA_861283711
1,2,2023/03/30,AA_628613712
1,3,2023/03/29,AA_542473713
2,1,2023/03/30,AA_444603714
2,3,2023/03/29,AA_882593715
1,2,2023/03/30,AA_573793716
2,3,2023/03/29,AA_892573717
2,2,2023/03/30,AA_762803718
2,1,2023/03/29,AA_992703719
1,3,2023/03/30,AA_397543720
1,1,2023/03/29,AA_546033721
2,3,2023/03/30,AA_851083722
1,2,2023/03/29,AA_869603723
2,2,2023/03/30,AA_810363724
1,3,2023/03/29,AA_285243725
2,1,2023/03/30,AA_120603726
2,2,2023/03/29,AA_658643727
2,2,2023/03/30,AA_288483728
1,3,2023/03/29,AA_288413729
2,3,2023/03/30,AA_363383730
1,3,2023/03/29,AA_969333731
2,2,2023/03/30,AA_292533732
2,2,2023/03/29,AA_240963733
2,3,2023/03/30,AA_620543734
1,2,2023/03/29,AA_800543735
1,3,2023/03/30,AA_951313736
1,3,2023/03/29,AA_955893737
2,3,2023/03/30,AA_916803738
2,2,2023/03/29,AA_441743739
1,2,2023/03/30,AA_508963740
1,3,2023/03/29,AA_312333741
1,2,2023/03/30,AA_647613742
2,2,2023/03/29,AA_652073743
1,1,2023/03/30,AA_599423744
1,1,2023/03/29,AA_107023745
2,1,2023/03/30,AA_628553746
1,1,2023/03/29,AA_830213747
2,1,2023/03/30,AA_952883748
2,2,2023/03/29,AA_393153749
1,3,2023/03/30,AA_368033750
2,3,2023/03/29,AA_208463751
2,1,2023/03/30,AA_840573752
1,3,2023/03/29,AA_397643753
1,1,2023/03/30,AA_975273754
1,2,2023/03/29,AA_441853755
1,2,2023/03/30,AA_499733756
2,2,2023/03/29,AA_670063757
1,1,2023/03/30,AA_775243758
2,1,2023/03/29,AA_604233759
2,1,2023/03/30,AA_450723760
2,3,2023/03/29,AA_404083761
2,1,2023/03/30,AA_196323762
1,2,2023/03/29,AA_320133763
2,2,2023/03/30,AA_919873764
1,2,2023/03/29,AA_975903765
1,3,2023/03/30,AA_383863766
1,3,2023/03/29,AA_615203767
2,1,2023/03/30,AA_922733768
2,3,2023/03/29,AA_651403769
1,2,2023/03/30,AA_306373770
2,3,2023/03/29,AA_692603771
1,3,2023/03/30,AA_298363772
2,3,2023/03/29,AA_254233773
2,3,2023/03/30,AA_518183774
1,3,2023/03/29,AA_683173775
2,1,2023/03/30,AA_729373776
2,3,2023/03/29,AA_699923777
1,3,2023/03/30,AA_957573778
1,1,2023/03/29,AA_999063779
2,3,2023/03/30,AA_399453780
2,2,2023/03/29,AA_463613781
2,2,2023/03/30,AA_832453782
2,1,2023/03/29,AA_653063783
2,1,2023/03/30,AA_177803784
1,3,2023/03/29,AA_627963785
1,1,2023/03/30,AA_348723786
2,3,2023/03/29,AA_563963787
2,3,2023/03/30,AA_835543788
2,3,2023/03/29,AA_793983789
2,3,2023/03/30,AA_918363790
1,1,2023/03/29,AA_576103791
2,2,2023/03/30,AA_590423792
1,3,2023/03/29,AA_201313793
2,1,2023/03/30,AA_192513794
1,3,2023/03/29,AA_552703795
2,3,2023/03/30,AA_454923796
1,3,2023/03/29,AA_950273797
1,2,2023/03/30,AA_429573798
1,3,2023/03/29,AA_878113799
2,3,2023/03/30,AA_630663800
2,2,2023/03/29,AA_993013801
2,3,2023/03/30,AA_781333802
1,2,2023/03/29,AA_723503803
1,3,2023/03/30,AA_485513804
1,2,2023/03/29,AA_874933805
2,1,2023/03/30,AA_565303806
1,3,2023/03/29,AA_498893807
1,2,2023/03/30,AA_578053808
1,3,2023/03/29,AA_409613809
1,2,2023/03/30,AA_356273810
2,1,2023/03/29,AA_118743811
2,1,2023/03/30,AA_762423812
2,3,2023/03/29,AA_643543813
1,3,2023/03/30,AA_735093814
1,3,2023/03/29,AA_911113815
2,3,2023/03/30,AA_262773816
2,3,2023/03/29,AA_149783817
2,3,2023/03/30,AA_361373818
2,2,2023/03/29,AA_414463819
2,1,2023/03/30,AA_236463820
2,2,2023/03/29,AA_880023821
1,2,2023/03/30,AA_456063822
2,1,2023/03/29,AA_328213823
2,3,2023/03/30,AA_321393824
1,1,2023/03/29,AA_561043825
2,3,2023/03/30,AA_687033826
1,3,2023/03/29,AA_722203827
1,1,2023/03/30,AA_800083828
2,1,2023/03/29,AA_694073829
2,1,2023/03/30,AA_210513830
1,1,2023/03/29,AA_875643831
2,3,2023/03/30,AA_165413832
2,2,2023/03/29,AA_697343833
2,3,2023/03/30,AA_984943834
2,1,2023/03/29,AA_635873835
2,1,2023/03/30,AA_501133836
2,1,2023/03/29,AA_971503837
1,2,2023/03/30,AA_926473838
2,1,2023/03/29,AA_724603839
1,3,2023/03/30,AA_737503840
1,2,2023/03/29,AA_330893841
2,1,2023/03/30,AA_272883842
2,3,2023/03/29,AA_645943843
1,3,2023/03/30,AA_813303844
1,1,2023/03/29,AA_535693845
1,2,2023/03/30,AA_890543846
1,3,2023/03/29,AA_919123847
2,1,2023/03/30,AA_176353848
2,1,2023/03/29,AA_633603849
2,1,2023/03/30,AA_543923850
1,2,2023/03/29,AA_861833851
1,1,2023/03/30,AA_609623852
1,2,2023/03/29,AA_897243853
1,2,2023/03/30,AA_561753854
2,3,2023/03/29,AA_425723855
1,3,2023/03/30,AA_926383856
2,3,2023/03/29,AA_121293857
1,2,2023/03/30,AA_426923858
1,2,2023/03/29,AA_112043859
2,1,2023/03/30,AA_569333860
1,2,2023/03/29,AA_783803861
1,3,2023/03/30,AA_670263862
1,1,2023/03/29,AA_525423863
1,3,2023/03/30,AA_851843864
2,3,2023/03/29,AA_265673865
2,1,2023/03/30,AA_655063866
1,2,2023/03/29,AA_412683867
2,2,2023/03/30,AA_132513868
2,2,2023/03/29,AA_492923869
2,3,2023/03/30,AA_903203870
1,2,2023/03/29,AA_414143871
1,2,2023/03/30,AA_219583872
2,3,2023/03/29,AA_707783873
2,1,2023/03/30,AA_573753874
1,1,2023/03/29,AA_791133875
1,3,2023/03/30,AA_646703876
2,1,2023/03/29,AA_554423877
2,3,2023/03/30,AA_931363878
2,2,2023/03/29,AA_345083879
2,2,2023/03/30,AA_717513880
2,2,2023/03/29,AA_368003881
1,3,2023/03/30,AA_412883882
2,3,2023/03/29,AA_466183883
1,3,2023/03/30,AA_654213884
2,3,2023/03/29,AA_149993885
1,3,2023/03/30,AA_854803886
1,3,2023/03/29,AA_640003887
1,3,2023/03/30,AA_688513888
2,2,2023/03/29,AA_801263889
2,2,2023/03/30,AA_222333890
1,1,2023/03/29,AA_850423891
2,3,2023/03/30,AA_714983892
2,1,2023/03/29,AA_615633893
1,2,2023/03/30,AA_289023894
2,3,2023/03/29,AA_522203895
2,1,2023/03/30,AA_726553896
1,1,2023/03/29,AA_485263897
2,2,2023/03/30,AA_466873898
2,3,2023/03/29,AA_225673899
2,2,2023/03/30,AA_169693900
1,3,2023/03/29,AA_723663901
1,3,2023/03/30,AA_150093902
1,2,2023/03/29,AA_415943903
2,2,2023/03/30,AA_645493904
2,3,2023/03/29,AA_809033905
2,3,2023/03/30,AA_776843906
1,2,2023/03/29,AA_341713907
2,1,2023/03/30,AA_180953908
1,1,2023/03/29,AA_414623909
2,3,2023/03/30,AA_224613910
2,2,2023/03/29,AA_915903911
2,1,2023/03/30,AA_824183912
1,1,2023/03/29,AA_157773913
1,3,2023/03/30,AA_705163914
1,1,2023/03/29,AA_188313915
2,2,2023/03/30,AA_641843916
2,1,2023/03/29,AA_945343917
1,3,2023/03/30,AA_320173918
1,2,2023/03/29,AA_543673919
1,2,2023/03/30,AA_904153920
2,2,2023/03/29,AA_932233921
1,1,2023/03/30,AA_664773922
2,1,2023/03/29,AA_690173923
1,2,2023/03/30,AA_114503924
1,2,2023/03/29,AA_407323925
2,2,2023/03/30,AA_196613926
2,1,2023/03/29,AA_139483927
2,2,2023/03/30,AA_672343928
1,1,2023/03/29,AA_600093929
2,1,2023/03/30,AA_489033930
1,1,2023/03/29,AA_673063931
1,1,2023/03/30,AA_563633932
2,1,2023/03/29,AA_990293933
2,2,2023/03/30,AA_696623934
2,2,2023/03/29,AA_553183935
2,2,2023/03/30,AA_704643936
1,1,2023/03/29,AA_527873937
2,2,2023/03/30,AA_304313938
2,3,2023/03/29,AA_286483939
1,1,2023/03/30,AA_501503940
1,2,2023/03/29,AA_157483941
2,3,2023/03/30,AA_328503942
1,3,2023/03/29,AA_941613943
1,2,2023/03/30,AA_306133944
2,2,2023/03/29,AA_124643945
1,2,2023/03/30,AA_669193946
1,3,2023/03/29,AA_809883947
1,2,2023/03/30,AA_548703948
2,3,2023/03/29,AA_842323949
1,1,2023/03/30,AA_825563950
1,3,2023/03/29,AA_750283951
1,3,2023/03/30,AA_378053952
1,3,2023/03/29,AA_717433953
1,2,2023/03/30,AA_826723954
2,1,2023/03/29,AA_258103955
2,1,2023/03/30,AA_219313956
1,1,2023/03/29,AA_610433957
1,2,2023/03/30,AA_891743958
1,2,2023/03/29,AA_362013959
1,1,2023/03/30,AA_255363960
2,3,2023/03/29,AA_244683961
2,3,2023/03/30,AA_864863962
2,2,2023/03/29,AA_772873963
1,1,2023/03/30,AA_373333964
1,3,2023/03/29,AA_848333965
2,3,2023/03/30,AA_611203966
1,2,2023/03/29,AA_971873967
2,1,2023/03/30,AA_429323968
2,1,2023/03/29,AA_676353969
1,1,2023/03/30,AA_659263970
1,2,2023/03/29,AA_949373971
2,3,2023/03/30,AA_418193972
1,3,2023/03/29,AA_112803973
1,2,2023/03/30,AA_904833974
1,2,2023/03/29,AA_965773975
1,1,2023/03/30,AA_322143976
1,3,2023/03/29,AA_805943977
1,3,2023/03/30,AA_941693978
2,3,2023/03/29,AA_827233979
2,2,2023/03/30,AA_982613980
1,3,2023/03/29,AA_697893981
1,2,2023/03/30,AA_135493982
2,1,2023/03/29,AA_422923983
2,2,2023/03/30,AA_958953984
1,1,2023/03/29,AA_315523985
1,1,2023/03/30,AA_283403986
1,3,2023/03/29,AA_404813987
2,3,2023/03/30,AA_935513988
2,1,2023/03/29,AA_133933989
1,1,2023/03/30,AA_275203990
1,2,2023/03/29,AA_247893991
1,2,2023/03/30,AA_870933992
2,3,2023/03/29,AA_893853993
1,1,2023/03/30,AA_238243994
2,3,2023/03/29,AA_245433995
2,3,2023/03/30,AA_325133996
2,2,2023/03/29,AA_684063997
1,1,2023/03/30,AA_173953998
2,3,2023/03/29,AA_957463999
2,1,2023/03/30,AA_530374000
1,3,2023/03/29,AA_631194001
1,2,2023/03/30,AA_517234002
1,2,2023/03/29,AA_597114003
1,1,2023/03/30,AA_364494004
1,2,2023/03/29,AA_418284005
1,2,2023/03/30,AA_164914006
2,3,2023/03/29,AA_276324007
2,2,2023/03/30,AA_239204008
1,3,2023/03/29,AA_566824009
1,2,2023/03/30,AA_666864010
2,2,2023/03/29,AA_374584011
2,3,2023/03/30,AA_520214012
2,3,2023/03/29,AA_487084013
1,2,2023/03/30,AA_126774014
1,3,2023/03/29,AA_470634015
2,3,2023/03/30,AA_372994016
2,2,2023/03/29,AA_274644017
2,3,2023/03/30,AA_124294018
2,1,2023/03/29,AA_159004019
2,1,2023/03/30,AA_678634020
1,2,2023/03/29,AA_199854021
2,2,2023/03/30,AA_731164022
1,3,2023/03/29,AA_170914023
1,2,2023/03/30,AA_985284024
1,2,2023/03/29,AA_371914025
1,1,2023/03/30,AA_340854026
2,2,2023/03/29,AA_143784027
1,1,2023/03/30,AA_727034028
2,2,2023/03/29,AA_793044029
1,3,2023/03/30,AA_265674030
2,2,2023/03/29,AA_401954031
1,3,2023/03/30,AA_778704032
1,2,2023/03/29,AA_791784033
2,1,2023/03/30,AA_369684034
2,1,2023/03/29,AA_554404035
1,2,2023/03/30,AA_426654036
1,3,2023/03/29,AA_108474037
2,1,2023/03/30,AA_162774038
2,3,2023/03/29,AA_196484039
1,2,2023/03/30,AA_228094040
1,2,2023/03/29,AA_691514041
1,1,2023/03/30,AA_775104042
1,2,2023/03/29,AA_363384043
1,1,2023/03/30,AA_462924044
1,2,2023/03/29,AA_785424045
2,1,2023/03/30,AA_842674046
2,2,2023/03/29,AA_261634047
1,3,2023/03/30,AA_975504048
1,2,2023/03/29,AA_323884049
2,2,2023/03/30,AA_776144050
1,1,2023/03/29,AA_975594051
1,2,2023/03/30,AA_573804052
1,1,2023/03/29,AA_928354053
2,3,2023/03/30,AA_160264054
1,3,2023/03/29,AA_675544055
2,2,2023/03/30,AA_527514056
1,3,2023/03/29,AA_834744057
2,2,2023/03/30,AA_671324058
1,2,2023/03/29,AA_622694059
2,1,2023/03/30,AA_117194060
1,1,2023/03/29,AA_178704061
1,2,2023/03/30,AA_244324062
2,3,2023/03/29,AA_672104063
2,1,2023/03/30,AA_474494064
2,2,2023/03/29,AA_993594065
2,1,2023/03/30,AA_665234066
1,3,2023/03/29,AA_927044067
1,3,2023/03/30,AA_396074068
2,1,2023/03/29,AA_243944069
1,1,2023/03/30,AA_626854070
1,1,2023/03/29,AA_187734071
2,3,2023/03/30,AA_485084072
2,3,2023/03/29,AA_378484073
2,1,2023/03/30,AA_522484074
2,2,2023/03/29,AA_992064075
1,1,2023/03/30,AA_831654076
2,1,2023/03/29,AA_516594077
1,2,2023/03/30,AA_840664078
2,2,2023/03/29,AA_210524079
2,1,2023/03/30,AA_353574080
2,1,2023/03/29,AA_189814081
2,3,2023/03/30,AA_157914082
1,3,2023/03/29,AA_957534083
2,1,2023/03/30,AA_396814084
1,3,2023/03/29,AA_929504085
2,1,2023/03/30,AA_319384086
1,3,2023/03/29,AA_114964087
1,2,2023/03/30,AA_607404088
1,3,2023/03/29,AA_851594089
2,2,2023/03/30,AA_228074090
1,2,2023/03/29,AA_621024091
1,2,2023/03/30,AA_714794092
1,2,2023/03/29,AA_208764093
2,2,2023/03/30,AA_464994094
2,3,2023/03/29,AA_142564095
2,1,2023/03/30,AA_872504096
1,1,2023/03/29,AA_401374097
2,3,2023/03/30,AA_766334098
2,3,2023/03/29,AA_248624099
2,2,2023/03/30,AA_833474100
2,1,2023/03/29,AA_476884101
1,3,2023/03/30,AA_382194102
1,1,2023/03/29,AA_643204103
2,1,2023/03/30,AA_226094104
1,1,2023/03/29,AA_548954105
2,3,2023/03/30,AA_930294106
2,1,2023/03/29,AA_424774107
2,1,2023/03/30,AA_307744108
1,3,2023/03/29,AA_442434109
1,3,2023/03/30,AA_486694110
2,2,2023/03/29,AA_110324111
2,2,2023/03/30,AA_623234112
1,2,2023/03/29,AA_294024113
1,1,2023/03/30,AA_978144114
2,1,2023/03/29,AA_179044115
1,1,2023/03/30,AA_627524116
2,1,2023/03/29,AA_585144117
1,1,2023/03/30,AA_925334118
1,3,2023/03/29,AA_573844119
1,1,2023/03/30,AA_160484120
1,1,2023/03/29,AA_135524121
2,2,2023/03/30,AA_703914122
1,1,2023/03/29,AA_483534123
2,2,2023/03/30,AA_445964124
1,2,2023/03/29,AA_599004125
2,3,2023/03/30,AA_441794126
1,1,2023/03/29,AA_634064127
1,2,2023/03/30,AA_304854128
2,3,2023/03/29,AA_598844129
2,1,2023/03/30,AA_590034130
2,1,2023/03/29,AA_332044131
2,2,2023/03/30,AA_417934132
2,2,2023/03/29,AA_348964133
1,3,2023/03/30,AA_842214134
1,3,2023/03/29,AA_962694135
2,2,2023/03/30,AA_207524136
1,1,2023/03/29,AA_516644137
2,3,2023/03/30,AA_443044138
1,2,2023/03/29,AA_231734139
2,2,2023/03/30,AA_882804140
2,1,2023/03/29,AA_905944141
1,1,2023/03/30,AA_206424142
1,2,2023/03/29,AA_997244143
